Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2025-07-28 18:56:31,"Legs 🐓 ",1h 2m,"Standing Calf Raise (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-07-28 18:56:31,"Legs 🐓 ",1h 2m,"Standing Calf Raise (Machine)",F,270.0,9.0,0,0.0,,,10
2025-07-28 18:56:31,"Legs 🐓 ",1h 2m,"Standing Calf Raise (Machine)",Rest Timer,0,0.0,0,0.0,,,
2025-07-28 18:56:31,"Legs 🐓 ",1h 2m,"Leg Extension (Machine)",F,230.0,7.0,0,0.0,"2x6-8(F), 3 mins",,10
2025-07-28 18:56:31,"Legs 🐓 ",1h 2m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-07-28 18:56:31,"Legs 🐓 ",1h 2m,"Leg Extension (Machine)",F,210.0,8.0,0,0.0,,,10
2025-07-28 18:56:31,"Legs 🐓 ",1h 2m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-07 17:00:31,"Chest & Biceps🃏",1h 10m,"Single Arm Preacher Curl (Machine)",W,10.0,10.0,0,0.0,"2x6-8(F), 3 mins","Chest: 2\nBiceps: 2",
2025-08-07 17:00:31,"Chest & Biceps🃏",1h 10m,"Single Arm Preacher Curl (Machine)",F,67.5,7.0,0,0.0,,,10
2025-08-07 17:00:31,"Chest & Biceps🃏",1h 10m,"Single Arm Preacher Curl (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-07 17:00:31,"Chest & Biceps🃏",1h 10m,"Single Arm Preacher Curl (Machine)",F,55.0,7.0,0,0.0,,,10
2025-08-07 17:00:31,"Chest & Biceps🃏",1h 10m,"Single Arm Preacher Curl (Machine)",Rest Timer,0,0.0,0,0.0,,,
2025-08-07 17:00:31,"Chest & Biceps🃏",1h 10m,"Incline Bench Press (Smith Machine)",W,20.0,10.0,0,0.0,"2x6-8(F), 4 mins",,
2025-08-07 17:00:31,"Chest & Biceps🃏",1h 10m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-07 17:00:31,"Chest & Biceps🃏",1h 10m,"Incline Bench Press (Smith Machine)",W,70.0,8.0,0,0.0,,,
2025-08-07 17:00:31,"Chest & Biceps🃏",1h 10m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-07 17:00:31,"Chest & Biceps🃏",1h 10m,"Incline Bench Press (Smith Machine)",W,110.0,5.0,0,0.0,,,
2025-08-07 17:00:31,"Chest & Biceps🃏",1h 10m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-07 17:00:31,"Chest & Biceps🃏",1h 10m,"Incline Bench Press (Smith Machine)",F,170.0,7.0,0,0.0,,,10
2025-08-07 17:00:31,"Chest & Biceps🃏",1h 10m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,240.0,,,
2025-08-07 17:00:31,"Chest & Biceps🃏",1h 10m,"Incline Bench Press (Smith Machine)",F,150.0,6.0,0,0.0,,,10
2025-08-07 17:00:31,"Chest & Biceps🃏",1h 10m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,0.0,,,
2025-08-07 17:00:31,"Chest & Biceps🃏",1h 10m,"Hammer Curl (Cable)",F,20.0,9.0,0,0.0,"2x6-8(F), 3 mins",,10
2025-08-07 17:00:31,"Chest & Biceps🃏",1h 10m,"Hammer Curl (Cable)",Rest Timer,0,0.0,0,180.0,,,
2025-08-07 17:00:31,"Chest & Biceps🃏",1h 10m,"Hammer Curl (Cable)",F,22.5,8.0,0,0.0,,,10
2025-08-07 17:00:31,"Chest & Biceps🃏",1h 10m,"Hammer Curl (Cable)",Rest Timer,0,0.0,0,0.0,,,
2025-08-07 17:00:31,"Chest & Biceps🃏",1h 10m,"Arsenal Strength Chest Fly (Machine)",F,240.0,8.0,0,0.0,"2x8-10(F), 3 mins",,10
2025-08-07 17:00:31,"Chest & Biceps🃏",1h 10m,"Arsenal Strength Chest Fly (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-07 17:00:31,"Chest & Biceps🃏",1h 10m,"Arsenal Strength Chest Fly (Machine)",F,220.0,5.0,0,0.0,,,10
2025-08-07 17:00:31,"Chest & Biceps🃏",1h 10m,"Arsenal Strength Chest Fly (Machine)",Rest Timer,0,0.0,0,0.0,,,
2025-08-08 16:36:16,"Back & Triceps✝️",1h 6m,"Lat Pulldown (Cable)",W,100.0,8.0,0,0.0,"2x6-8(F), 4 mins","Back Width: 1\nBack Thickness: 2\nTriceps: 2",
2025-08-08 16:36:16,"Back & Triceps✝️",1h 6m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,180.0,,,
2025-08-08 16:36:16,"Back & Triceps✝️",1h 6m,"Lat Pulldown (Cable)",F,155.0,7.0,0,0.0,,,10
2025-08-08 16:36:16,"Back & Triceps✝️",1h 6m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,240.0,,,
2025-08-08 16:36:16,"Back & Triceps✝️",1h 6m,"Lat Pulldown (Cable)",F,140.0,8.0,0,0.0,,,10
2025-08-08 16:36:16,"Back & Triceps✝️",1h 6m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,0.0,,,
2025-08-08 16:36:16,"Back & Triceps✝️",1h 6m,"Single Arm Tricep Extension (Machine)",W,20.0,10.0,0,0.0,"2x6-8(F), 3 mins",,
2025-08-08 16:36:16,"Back & Triceps✝️",1h 6m,"Single Arm Tricep Extension (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-08-08 16:36:16,"Back & Triceps✝️",1h 6m,"Single Arm Tricep Extension (Machine)",F,55.0,8.0,0,0.0,,,10
2025-08-08 16:36:16,"Back & Triceps✝️",1h 6m,"Single Arm Tricep Extension (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-08 16:36:16,"Back & Triceps✝️",1h 6m,"Single Arm Tricep Extension (Machine)",F,57.5,4.0,0,0.0,,,10
2025-08-08 16:36:16,"Back & Triceps✝️",1h 6m,"Single Arm Tricep Extension (Machine)",Rest Timer,0,0.0,0,0.0,,,
2025-08-08 16:36:16,"Back & Triceps✝️",1h 6m,"Seated Row (Machine)",W,70.0,8.0,0,0.0,"2x6-8(F), 4 mins",,
2025-08-08 16:36:16,"Back & Triceps✝️",1h 6m,"Seated Row (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-08 16:36:16,"Back & Triceps✝️",1h 6m,"Seated Row (Machine)",F,140.0,7.0,0,0.0,,,10
2025-08-08 16:36:16,"Back & Triceps✝️",1h 6m,"Seated Row (Machine)",Rest Timer,0,0.0,0,240.0,,,
2025-08-08 16:36:16,"Back & Triceps✝️",1h 6m,"Seated Row (Machine)",F,120.0,8.0,0,0.0,,,10
2025-08-08 16:36:16,"Back & Triceps✝️",1h 6m,"Seated Row (Machine)",Rest Timer,0,0.0,0,0.0,,,
2025-08-08 16:36:16,"Back & Triceps✝️",1h 6m,"Tricep Press (Machine)",F,180.0,10.0,0,0.0,"2x6-8(F), 3 mins",,10
2025-08-08 16:36:16,"Back & Triceps✝️",1h 6m,"Tricep Press (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-08 16:36:16,"Back & Triceps✝️",1h 6m,"Tricep Press (Machine)",F,185.0,7.0,0,0.0,,,10
2025-08-08 16:36:16,"Back & Triceps✝️",1h 6m,"Tricep Press (Machine)",Rest Timer,0,0.0,0,0.0,,,
2025-08-08 16:36:16,"Back & Triceps✝️",1h 6m,"Arsenal Strength Reloaded Iso Multi Row",F,110.0,9.0,0,0.0,"1x6-8(F), 4 mins",,10
2025-08-08 16:36:16,"Back & Triceps✝️",1h 6m,"Arsenal Strength Reloaded Iso Multi Row",Rest Timer,0,0.0,0,0.0,,,
2025-08-12 17:08:00,"Chest & Biceps🃏",1h 17m,"Single Arm Preacher Curl (Machine)",W,10.0,10.0,0,0.0,"2x6-8(F), 3 mins","Chest: 2\nBiceps: 2",
2025-08-12 17:08:00,"Chest & Biceps🃏",1h 17m,"Single Arm Preacher Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-08-12 17:08:00,"Chest & Biceps🃏",1h 17m,"Single Arm Preacher Curl (Machine)",F,67.5,8.0,0,0.0,,,10
2025-08-12 17:08:00,"Chest & Biceps🃏",1h 17m,"Single Arm Preacher Curl (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-12 17:08:00,"Chest & Biceps🃏",1h 17m,"Single Arm Preacher Curl (Machine)",F,55.0,9.0,0,0.0,,,10
2025-08-12 17:08:00,"Chest & Biceps🃏",1h 17m,"Single Arm Preacher Curl (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-12 17:08:00,"Chest & Biceps🃏",1h 17m,"Incline Bench Press (Smith Machine)",W,20.0,10.0,0,0.0,"2x6-8(F), 4 mins",,
2025-08-12 17:08:00,"Chest & Biceps🃏",1h 17m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-12 17:08:00,"Chest & Biceps🃏",1h 17m,"Incline Bench Press (Smith Machine)",W,70.0,8.0,0,0.0,,,
2025-08-12 17:08:00,"Chest & Biceps🃏",1h 17m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-12 17:08:00,"Chest & Biceps🃏",1h 17m,"Incline Bench Press (Smith Machine)",W,110.0,5.0,0,0.0,,,
2025-08-12 17:08:00,"Chest & Biceps🃏",1h 17m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-12 17:08:00,"Chest & Biceps🃏",1h 17m,"Incline Bench Press (Smith Machine)",F,170.0,8.0,0,0.0,,,10
2025-08-12 17:08:00,"Chest & Biceps🃏",1h 17m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,240.0,,,
2025-08-12 17:08:00,"Chest & Biceps🃏",1h 17m,"Incline Bench Press (Smith Machine)",F,175.0,3.0,0,0.0,,,10
2025-08-12 17:08:00,"Chest & Biceps🃏",1h 17m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,0.0,,,
2025-08-12 17:08:00,"Chest & Biceps🃏",1h 17m,"Hammer Curl (Cable)",F,22.5,10.0,0,0.0,"2x6-8(F), 3 mins",,10
2025-08-12 17:08:00,"Chest & Biceps🃏",1h 17m,"Hammer Curl (Cable)",Rest Timer,0,0.0,0,180.0,,,
2025-08-12 17:08:00,"Chest & Biceps🃏",1h 17m,"Hammer Curl (Cable)",F,25.0,6.0,0,0.0,,,10
2025-08-12 17:08:00,"Chest & Biceps🃏",1h 17m,"Hammer Curl (Cable)",Rest Timer,0,0.0,0,0.0,,,
2025-08-12 17:08:00,"Chest & Biceps🃏",1h 17m,"Arsenal Strength Chest Fly (Machine)",F,240.0,9.0,0,0.0,"2x8-10(F), 3 mins",,10
2025-08-12 17:08:00,"Chest & Biceps🃏",1h 17m,"Arsenal Strength Chest Fly (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-12 17:08:00,"Chest & Biceps🃏",1h 17m,"Arsenal Strength Chest Fly (Machine)",F,210.0,8.0,0,0.0,,,10
2025-08-12 17:08:00,"Chest & Biceps🃏",1h 17m,"Arsenal Strength Chest Fly (Machine)",Rest Timer,0,0.0,0,0.0,,,
2025-08-13 13:53:53,"Back & Triceps✝️",43m,"Lat Pulldown (Cable)",W,100.0,8.0,0,0.0,"2x6-8(F), 4 mins","Back Width: 1\nBack Thickness: 2\nTriceps: 2",
2025-08-13 13:53:53,"Back & Triceps✝️",43m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,180.0,,,
2025-08-13 13:53:53,"Back & Triceps✝️",43m,"Lat Pulldown (Cable)",F,155.0,8.0,0,0.0,,,10
2025-08-13 13:53:53,"Back & Triceps✝️",43m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,240.0,,,
2025-08-13 13:53:53,"Back & Triceps✝️",43m,"Lat Pulldown (Cable)",F,160.0,4.0,0,0.0,,,10
2025-08-13 13:53:53,"Back & Triceps✝️",43m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,0.0,,,
2025-08-13 13:53:53,"Back & Triceps✝️",43m,"Single Arm Tricep Extension (Machine)",W,20.0,10.0,0,0.0,"2x6-8(F), 3 mins",,
2025-08-13 13:53:53,"Back & Triceps✝️",43m,"Single Arm Tricep Extension (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-08-13 13:53:53,"Back & Triceps✝️",43m,"Single Arm Tricep Extension (Machine)",F,57.5,6.0,0,0.0,,,10
2025-08-13 13:53:53,"Back & Triceps✝️",43m,"Single Arm Tricep Extension (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-13 13:53:53,"Back & Triceps✝️",43m,"Single Arm Tricep Extension (Machine)",F,50.0,9.0,0,0.0,,,10
2025-08-13 13:53:53,"Back & Triceps✝️",43m,"Single Arm Tricep Extension (Machine)",Rest Timer,0,0.0,0,0.0,,,
2025-08-13 13:53:53,"Back & Triceps✝️",43m,"Seated Row (Machine)",W,70.0,8.0,0,0.0,"2x6-8(F), 4 mins",,
2025-08-13 13:53:53,"Back & Triceps✝️",43m,"Seated Row (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-13 13:53:53,"Back & Triceps✝️",43m,"Seated Row (Machine)",F,140.0,9.0,0,0.0,,,10
2025-08-13 13:53:53,"Back & Triceps✝️",43m,"Seated Row (Machine)",Rest Timer,0,0.0,0,240.0,,,
2025-08-13 13:53:53,"Back & Triceps✝️",43m,"Seated Row (Machine)",F,145.0,4.0,0,0.0,,,10
2025-08-13 13:53:53,"Back & Triceps✝️",43m,"Seated Row (Machine)",Rest Timer,0,0.0,0,0.0,,,
2025-08-13 13:53:53,"Back & Triceps✝️",43m,"Tricep Press (Machine)",F,185.0,10.0,0,0.0,"2x6-8(F), 3 mins",,10
2025-08-13 13:53:53,"Back & Triceps✝️",43m,"Tricep Press (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-13 13:53:53,"Back & Triceps✝️",43m,"Tricep Press (Machine)",F,190.0,7.0,0,0.0,,,10
2025-08-13 13:53:53,"Back & Triceps✝️",43m,"Tricep Press (Machine)",Rest Timer,0,0.0,0,0.0,,,
2025-08-14 18:41:59,"Legs 🐓 ",56m,"Walking (Treadmill)",W,0,0.0,0,300.0,"Incline: 3, Speed: .5-1, Backwards","Quads: 2\nHamstring: 1\nCalves: 1",
2025-08-14 18:41:59,"Legs 🐓 ",56m,"Single-Leg Leg Curl",W,30.0,10.0,0,0.0,"2x8-10(F), 3 mins",,
2025-08-14 18:41:59,"Legs 🐓 ",56m,"Single-Leg Leg Curl",Rest Timer,0,0.0,0,120.0,,,
2025-08-14 18:41:59,"Legs 🐓 ",56m,"Single-Leg Leg Curl",F,95.0,9.0,0,0.0,,,10
2025-08-14 18:41:59,"Legs 🐓 ",56m,"Single-Leg Leg Curl",Rest Timer,0,0.0,0,180.0,,,
2025-08-14 18:41:59,"Legs 🐓 ",56m,"Single-Leg Leg Curl",F,90.0,5.0,0,0.0,,,10
2025-08-14 18:41:59,"Legs 🐓 ",56m,"Single-Leg Leg Curl",Rest Timer,0,0.0,0,0.0,,,
2025-08-14 18:41:59,"Legs 🐓 ",56m,"Hack Squat",W,90.0,10.0,0,0.0,"2x6-8(F), 4 mins",,
2025-08-14 18:41:59,"Legs 🐓 ",56m,"Hack Squat",Rest Timer,0,0.0,0,180.0,,,
2025-08-14 18:41:59,"Legs 🐓 ",56m,"Hack Squat",W,180.0,8.0,0,0.0,,,
2025-08-14 18:41:59,"Legs 🐓 ",56m,"Hack Squat",Rest Timer,0,0.0,0,180.0,,,
2025-08-14 18:41:59,"Legs 🐓 ",56m,"Hack Squat",F,370.0,7.0,0,0.0,,,10
2025-08-14 18:41:59,"Legs 🐓 ",56m,"Hack Squat",Rest Timer,0,0.0,0,240.0,,,
2025-08-14 18:41:59,"Legs 🐓 ",56m,"Hack Squat",F,340.0,6.0,0,0.0,,,10
2025-08-14 18:41:59,"Legs 🐓 ",56m,"Hack Squat",Rest Timer,0,0.0,0,0.0,,,
2025-08-14 18:41:59,"Legs 🐓 ",56m,"Standing Calf Raise (Machine)",F,270.0,10.0,0,0.0,"2x8-10(F), 3 mins",,10
2025-08-14 18:41:59,"Legs 🐓 ",56m,"Standing Calf Raise (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-14 18:41:59,"Legs 🐓 ",56m,"Standing Calf Raise (Machine)",F,275.0,7.0,0,0.0,,,10
2025-08-14 18:41:59,"Legs 🐓 ",56m,"Standing Calf Raise (Machine)",Rest Timer,0,0.0,0,0.0,,,
2025-08-14 18:41:59,"Legs 🐓 ",56m,"Single-Leg Leg Extension (Machine)",F,85.0,9.0,0,0.0,"2x6-8(F), 3 mins",,10
2025-08-14 18:41:59,"Legs 🐓 ",56m,"Single-Leg Leg Extension (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-14 18:41:59,"Legs 🐓 ",56m,"Single-Leg Leg Extension (Machine)",F,90.0,7.0,0,0.0,,,10
2025-08-14 18:41:59,"Legs 🐓 ",56m,"Single-Leg Leg Extension (Machine)",Rest Timer,0,0.0,0,0.0,,,
2025-08-24 17:05:20,"Chest & Biceps🃏",51m,"Single Arm Preacher Curl (Machine)",W,10.0,10.0,0,0.0,"2x6-8(F), 3 mins","Chest: 2\nBiceps: 2",
2025-08-24 17:05:20,"Chest & Biceps🃏",51m,"Single Arm Preacher Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-08-24 17:05:20,"Chest & Biceps🃏",51m,"Single Arm Preacher Curl (Machine)",F,70.0,6.0,0,0.0,,,10
2025-08-24 17:05:20,"Chest & Biceps🃏",51m,"Single Arm Preacher Curl (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-24 17:05:20,"Chest & Biceps🃏",51m,"Single Arm Preacher Curl (Machine)",F,60.0,7.0,0,0.0,,,10
2025-08-24 17:05:20,"Chest & Biceps🃏",51m,"Single Arm Preacher Curl (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-24 17:05:20,"Chest & Biceps🃏",51m,"Incline Bench Press (Smith Machine)",W,20.0,10.0,0,0.0,"2x6-8(F), 4 mins",,
2025-08-24 17:05:20,"Chest & Biceps🃏",51m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-24 17:05:20,"Chest & Biceps🃏",51m,"Incline Bench Press (Smith Machine)",W,70.0,8.0,0,0.0,,,
2025-08-24 17:05:20,"Chest & Biceps🃏",51m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-24 17:05:20,"Chest & Biceps🃏",51m,"Incline Bench Press (Smith Machine)",W,110.0,5.0,0,0.0,,,
2025-08-24 17:05:20,"Chest & Biceps🃏",51m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-24 17:05:20,"Chest & Biceps🃏",51m,"Incline Bench Press (Smith Machine)",F,175.0,6.0,0,0.0,,,10
2025-08-24 17:05:20,"Chest & Biceps🃏",51m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,240.0,,,
2025-08-24 17:05:20,"Chest & Biceps🃏",51m,"Incline Bench Press (Smith Machine)",F,160.0,8.0,0,0.0,,,10
2025-08-24 17:05:20,"Chest & Biceps🃏",51m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,0.0,,,
2025-08-24 17:05:20,"Chest & Biceps🃏",51m,"Hammer Curl (Cable)",F,25.0,11.0,0,0.0,"2x6-8(F), 3 mins",,10
2025-08-24 17:05:20,"Chest & Biceps🃏",51m,"Hammer Curl (Cable)",Rest Timer,0,0.0,0,180.0,,,
2025-08-24 17:05:20,"Chest & Biceps🃏",51m,"Hammer Curl (Cable)",F,27.5,12.0,0,0.0,,,10
2025-08-24 17:05:20,"Chest & Biceps🃏",51m,"Hammer Curl (Cable)",Rest Timer,0,0.0,0,0.0,,,
2025-08-24 17:05:20,"Chest & Biceps🃏",51m,"Arsenal Strength Chest Fly (Machine)",F,240.0,7.0,0,0.0,"2x8-10(F), 3 mins",,10
2025-08-24 17:05:20,"Chest & Biceps🃏",51m,"Arsenal Strength Chest Fly (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-24 17:05:20,"Chest & Biceps🃏",51m,"Arsenal Strength Chest Fly (Machine)",F,210.0,5.0,0,0.0,,,10
2025-08-24 17:05:20,"Chest & Biceps🃏",51m,"Arsenal Strength Chest Fly (Machine)",Rest Timer,0,0.0,0,0.0,,,
2025-08-25 12:52:56,"Back & Triceps✝️",49m,"Seated Row (Machine)",W,70.0,8.0,0,0.0,"2x6-8(F), 4 mins","Back Width: 1\nBack Thickness: 2\nTriceps: 2",
2025-08-25 12:52:56,"Back & Triceps✝️",49m,"Seated Row (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-25 12:52:56,"Back & Triceps✝️",49m,"Seated Row (Machine)",F,145.0,8.0,0,0.0,,,10
2025-08-25 12:52:56,"Back & Triceps✝️",49m,"Seated Row (Machine)",Rest Timer,0,0.0,0,240.0,,,
2025-08-25 12:52:56,"Back & Triceps✝️",49m,"Seated Row (Machine)",F,150.0,3.0,0,0.0,,,10
2025-08-25 12:52:56,"Back & Triceps✝️",49m,"Seated Row (Machine)",Rest Timer,0,0.0,0,0.0,,,
2025-08-25 12:52:56,"Back & Triceps✝️",49m,"Single Arm Tricep Extension (Machine)",W,20.0,10.0,0,0.0,"2x6-8(F), 3 mins",,
2025-08-25 12:52:56,"Back & Triceps✝️",49m,"Single Arm Tricep Extension (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-08-25 12:52:56,"Back & Triceps✝️",49m,"Single Arm Tricep Extension (Machine)",F,57.5,7.0,0,0.0,,,10
2025-08-25 12:52:56,"Back & Triceps✝️",49m,"Single Arm Tricep Extension (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-25 12:52:56,"Back & Triceps✝️",49m,"Single Arm Tricep Extension (Machine)",F,50.0,8.0,0,0.0,,,10
2025-08-25 12:52:56,"Back & Triceps✝️",49m,"Single Arm Tricep Extension (Machine)",Rest Timer,0,0.0,0,0.0,,,
2025-08-25 12:52:56,"Back & Triceps✝️",49m,"Lat Pulldown (Cable)",W,100.0,8.0,0,0.0,"2x6-8(F), 4 mins",,
2025-08-25 12:52:56,"Back & Triceps✝️",49m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,180.0,,,
2025-08-25 12:52:56,"Back & Triceps✝️",49m,"Lat Pulldown (Cable)",F,160.0,5.0,0,0.0,,,10
2025-08-25 12:52:56,"Back & Triceps✝️",49m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,240.0,,,
2025-08-25 12:52:56,"Back & Triceps✝️",49m,"Lat Pulldown (Cable)",F,145.0,5.0,0,0.0,,,10
2025-08-25 12:52:56,"Back & Triceps✝️",49m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,0.0,,,
2025-08-25 12:52:56,"Back & Triceps✝️",49m,"Tricep Press (Machine)",F,190.0,8.0,0,0.0,"2x6-8(F), 3 mins",,10
2025-08-25 12:52:56,"Back & Triceps✝️",49m,"Tricep Press (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-08-25 12:52:56,"Back & Triceps✝️",49m,"Tricep Press (Machine)",F,195.0,8.0,0,0.0,,,10
2025-08-25 12:52:56,"Back & Triceps✝️",49m,"Tricep Press (Machine)",Rest Timer,0,0.0,0,0.0,,,
2025-08-25 12:52:56,"Back & Triceps✝️",49m,"Arsenal Strength Reloaded Iso Multi Row",F,115.0,8.0,0,0.0,"1x6-8(F), 4 mins",,10
2025-08-25 12:52:56,"Back & Triceps✝️",49m,"Arsenal Strength Reloaded Iso Multi Row",Rest Timer,0,0.0,0,0.0,,,
2025-09-02 16:23:12,"Chest & Biceps🃏",56m,"Single Arm Preacher Curl (Machine)",W,10.0,10.0,0,0.0,"2x6-8(F), 3 mins","Chest: 2\nBiceps: 2",
2025-09-02 16:23:12,"Chest & Biceps🃏",56m,"Single Arm Preacher Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2025-09-02 16:23:12,"Chest & Biceps🃏",56m,"Single Arm Preacher Curl (Machine)",F,70.0,6.0,0,0.0,,,10
2025-09-02 16:23:12,"Chest & Biceps🃏",56m,"Single Arm Preacher Curl (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-09-02 16:23:12,"Chest & Biceps🃏",56m,"Single Arm Preacher Curl (Machine)",F,60.0,7.0,0,0.0,,,10
2025-09-02 16:23:12,"Chest & Biceps🃏",56m,"Single Arm Preacher Curl (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-09-02 16:23:12,"Chest & Biceps🃏",56m,"Incline Bench Press (Smith Machine)",W,20.0,10.0,0,0.0,"2x6-8(F), 4 mins",,
2025-09-02 16:23:12,"Chest & Biceps🃏",56m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-09-02 16:23:12,"Chest & Biceps🃏",56m,"Incline Bench Press (Smith Machine)",W,70.0,8.0,0,0.0,,,
2025-09-02 16:23:12,"Chest & Biceps🃏",56m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-09-02 16:23:12,"Chest & Biceps🃏",56m,"Incline Bench Press (Smith Machine)",W,110.0,5.0,0,0.0,,,
2025-09-02 16:23:12,"Chest & Biceps🃏",56m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-09-02 16:23:12,"Chest & Biceps🃏",56m,"Incline Bench Press (Smith Machine)",F,175.0,5.0,0,0.0,,,10
2025-09-02 16:23:12,"Chest & Biceps🃏",56m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,240.0,,,
2025-09-02 16:23:12,"Chest & Biceps🃏",56m,"Incline Bench Press (Smith Machine)",F,160.0,5.0,0,0.0,,,10
2025-09-02 16:23:12,"Chest & Biceps🃏",56m,"Incline Bench Press (Smith Machine)",Rest Timer,0,0.0,0,0.0,,,
2025-09-02 16:23:12,"Chest & Biceps🃏",56m,"Hammer Curl (Cable)",F,30.0,5.0,0,0.0,"2x6-8(F), 3 mins",,10
2025-09-02 16:23:12,"Chest & Biceps🃏",56m,"Hammer Curl (Cable)",Rest Timer,0,0.0,0,180.0,,,
2025-09-02 16:23:12,"Chest & Biceps🃏",56m,"Hammer Curl (Cable)",F,25.0,8.0,0,0.0,,,10
2025-09-02 16:23:12,"Chest & Biceps🃏",56m,"Hammer Curl (Cable)",Rest Timer,0,0.0,0,0.0,,,
2025-09-02 16:23:12,"Chest & Biceps🃏",56m,"Arsenal Strength Chest Fly (Machine)",F,240.0,8.0,0,0.0,"2x8-10(F), 3 mins",,10
2025-09-02 16:23:12,"Chest & Biceps🃏",56m,"Arsenal Strength Chest Fly (Machine)",Rest Timer,0,0.0,0,180.0,,,
2025-09-02 16:23:12,"Chest & Biceps🃏",56m,"Arsenal Strength Chest Fly (Machine)",F,210.0,6.0,0,0.0,,,10
2025-09-02 16:23:12,"Chest & Biceps🃏",56m,"Arsenal Strength Chest Fly (Machine)",Rest Timer,0,0.0,0,0.0,,,
2025-09-03 18:27:20,"Back & Triceps✝️",1h 8m,"Lat Pulldown (Single Arm)",W,100.0,10.0,0,0.0,"2x6-8(F), 4 mins","Back Width: 1\nBack Thickness: 2\nTriceps: 2",
2025-09-03 18:27:20,"Back & Triceps✝️",1h 8m,"Lat Pulldown (Single Arm)",Rest Timer,0,0.0,0,120.0,,,
2025-09-03 18:27:20,"Back & Triceps✝️",1h 8m,"Lat Pulldown (Single Arm)",F,70.0,6.0,0,0.0,,,10
